Grafo 0:
13 41
13 21
13 81
13 43
13 18
13 46
13 47
13 63
13 76
13 26
13 27
14 73
14 27
14 59
14 43
14 76
14 50
14 92
14 69
14 64
14 46
14 29
14 39
14 20
14 33
14 19
14 63
14 57
14 23
14 42
14 36
14 89
14 55
14 78
14 44
14 51
14 31
14 74
14 65
14 21
14 28
14 86
14 91
14 62
14 80
14 35
14 75
14 40
14 38
14 72
14 61
14 37
14 30
14 18
14 53
14 85
14 54
14 17
14 49
14 58
14 52
14 82
14 66
14 41
14 93
14 24
14 16
14 48
14 68
14 67
14 32
14 81
14 90
14 26
14 22
14 84
14 25
14 34
14 47
14 56
14 83
14 45
14 77
14 79
15 22
15 82
15 60
15 63
15 81
15 84
15 56
15 37
15 66
15 51
15 91
15 18
15 52
15 30
15 48
15 31
15 55
15 44
15 32
15 87
15 47
15 45
15 43
15 72
15 33
15 92
15 78
15 35
15 29
15 93
15 89
15 27
15 80
15 16
15 46
15 75
15 17
15 49
15 68
15 74
15 71
15 76
15 23
15 58
15 40
15 86
15 62
15 90
15 70
15 85
15 53
15 26
15 24
15 19
15 39
15 41
15 42
15 34
15 64
15 28
15 57
15 67
15 65
15 21
15 25
15 61
15 36
15 54
15 20
15 50
15 38
15 83
15 79
15 59
16 30
16 28
16 31
16 34
16 25
16 66
16 86
16 67
16 60
16 80
16 58
16 42
16 62
16 46
16 69
16 57
16 54
16 93
16 49
16 89
16 35
16 44
16 38
16 56
16 90
16 24
16 17
16 48
16 51
16 61
16 85
16 27
16 81
16 83
16 22
16 33
16 21
16 88
16 47
16 36
16 59
16 91
16 32
16 76
16 70
16 78
16 53
16 73
16 68
16 19
16 26
16 64
16 82
16 43
16 29
16 63
16 71
16 55
16 52
16 18
16 41
16 37
16 20
16 75
17 69
17 72
17 36
17 78
17 29
17 57
17 24
17 25
17 37
17 44
17 35
17 89
17 28
17 32
17 20
17 56
17 88
17 68
17 49
17 80
17 65
17 34
17 33
17 27
17 53
17 21
17 51
17 75
17 76
17 82
17 92
17 74
17 43
17 64
17 85
17 73
17 79
17 63
17 91
17 55
17 38
17 19
17 86
17 62
17 70
17 47
17 87
17 46
17 84
17 22
17 54
17 81
17 67
17 93
17 77
17 40
17 26
17 60
17 66
17 90
17 58
17 48
17 45
17 52
17 71
17 39
17 42
18 77
18 50
18 85
18 29
18 52
18 22
18 59
18 31
18 75
18 21
18 87
18 86
18 84
18 90
18 70
18 38
18 71
18 33
18 56
18 28
18 46
18 79
18 24
18 45
18 47
18 54
18 53
18 81
18 57
18 36
18 69
18 91
18 60
18 19
18 82
18 39
18 68
18 72
18 42
18 27
18 34
18 58
18 40
18 20
18 37
18 26
18 51
18 73
18 43
18 78
18 80
18 30
18 62
18 41
18 76
18 74
18 67
18 23
18 48
18 63
18 92
18 49
18 44
18 93
18 65
18 89
18 35
19 84
19 42
19 89
19 65
19 81
19 50
19 92
19 63
19 60
19 32
19 58
19 29
19 59
19 24
19 76
19 87
19 82
19 39
19 54
19 33
19 31
19 83
19 26
19 69
19 57
19 28
19 34
19 47
19 27
19 64
19 78
19 30
19 75
19 70
19 62
19 74
19 68
19 49
19 61
19 93
19 46
19 20
19 73
19 56
19 85
19 77
19 36
19 35
19 22
19 53
19 66
19 71
19 52
19 23
19 91
19 40
19 72
19 90
19 45
19 51
19 48
19 43
19 88
19 21
19 86
19 25
19 79
19 67
19 55
20 50
20 64
20 58
20 68
20 31
20 88
20 23
20 91
20 52
20 29
20 48
20 83
20 30
20 92
20 84
20 79
20 49
20 61
20 44
20 62
20 40
20 76
20 63
20 65
20 47
20 38
20 72
20 77
20 34
20 82
20 21
20 66
20 25
20 39
20 26
20 75
20 60
20 45
20 36
20 70
20 27
20 78
20 53
20 57
20 46
20 54
20 73
20 67
20 32
20 43
20 86
20 89
20 37
20 59
20 85
20 74
20 41
20 51
20 90
20 69
20 71
20 33
20 81
20 55
20 22
21 86
21 47
21 24
21 32
21 62
21 85
21 83
21 91
21 64
21 66
21 80
21 38
21 75
21 22
21 77
21 63
21 29
21 88
21 49
21 36
21 70
21 43
21 81
21 87
21 59
21 58
21 28
21 35
21 90
21 39
21 54
21 76
21 33
21 27
21 37
21 42
21 65
21 41
21 26
21 25
21 46
21 57
21 82
21 74
21 31
21 89
21 79
21 71
21 53
21 69
21 60
21 84
21 48
21 93
21 92
21 50
21 45
21 34
21 51
21 73
21 68
21 52
21 40
21 67
21 23
21 78
22 92
22 39
22 47
22 73
22 35
22 91
22 69
22 74
22 51
22 58
22 59
22 32
22 42
22 55
22 52
22 61
22 46
22 78
22 80
22 68
22 56
22 57
22 93
22 45
22 36
22 70
22 87
22 84
22 60
22 86
22 72
22 65
22 88
22 44
22 37
22 71
22 38
22 79
22 75
22 25
22 30
22 24
22 89
22 83
22 27
22 63
22 43
22 31
22 33
22 76
22 62
22 90
22 54
22 81
22 77
22 82
22 66
22 48
22 26
22 67
22 41
22 28
22 34
22 85
22 53
22 49
23 73
23 52
23 53
23 61
23 67
23 64
23 35
23 78
23 44
23 33
23 70
23 60
23 42
23 71
23 43
23 88
23 74
23 87
23 86
23 40
23 63
23 56
23 66
23 24
23 49
23 93
23 59
23 41
23 47
23 45
23 92
23 31
23 46
23 75
23 25
23 84
23 65
23 30
23 68
23 39
23 32
23 69
23 81
23 50
23 38
23 26
23 51
23 90
23 89
23 72
23 82
23 48
23 37
23 83
23 28
23 77
23 54
23 62
23 36
23 79
23 34
23 27
23 91
23 76
23 80
23 55
24 44
24 68
24 89
24 50
24 30
24 78
24 67
24 92
24 57
24 75
24 36
24 77
24 26
24 42
24 71
24 61
24 56
24 37
24 51
24 31
24 74
24 34
24 90
24 86
24 87
24 82
24 48
24 47
24 45
24 88
24 69
24 70
24 28
24 64
24 38
24 40
24 35
24 73
24 72
24 66
24 79
24 32
24 63
24 85
24 93
24 62
24 81
24 91
24 39
24 29
24 33
24 52
24 83
24 25
24 55
24 49
24 54
24 46
24 58
24 65
25 90
25 89
25 78
25 50
25 88
25 76
25 83
25 92
25 85
25 34
25 81
25 32
25 33
25 61
25 62
25 93
25 58
25 45
25 30
25 38
25 55
25 41
25 43
25 72
25 64
25 46
25 26
25 51
25 29
25 35
25 36
25 54
25 44
25 77
25 39
25 87
25 40
25 75
25 68
25 28
25 74
25 59
25 82
25 37
25 56
25 27
25 66
25 31
25 60
25 52
25 91
25 69
25 70
25 80
25 86
25 63
25 49
25 53
25 67
25 79
26 46
26 35
26 49
26 45
26 73
26 77
26 53
26 38
26 47
26 44
26 54
26 34
26 52
26 92
26 33
26 85
26 81
26 50
26 70
26 63
26 29
26 88
26 68
26 82
26 55
26 42
26 27
26 43
26 86
26 57
26 66
26 65
26 84
26 91
26 69
26 78
26 71
26 30
26 37
26 56
26 40
26 72
26 62
26 64
26 80
26 93
26 31
26 75
26 59
26 61
26 48
26 83
26 41
26 36
26 89
26 74
26 79
26 28
26 90
26 76
26 32
26 87
26 39
27 53
27 68
27 72
27 77
27 46
27 48
27 40
27 37
27 85
27 67
27 69
27 41
27 75
27 38
27 42
27 82
27 62
27 63
27 45
27 28
27 30
27 80
27 84
27 49
27 32
27 29
27 93
27 91
27 92
27 57
27 71
27 83
27 76
27 60
27 59
27 54
27 36
27 34
27 33
27 78
27 87
27 89
27 52
27 81
27 64
27 79
27 86
27 58
27 50
27 44
27 39
27 56
27 47
27 31
27 55
27 66
27 74
27 90
27 61
28 52
28 73
28 33
28 55
28 36
28 69
28 84
28 80
28 56
28 82
28 64
28 51
28 46
28 57
28 83
28 90
28 85
28 74
28 81
28 39
28 60
28 93
28 71
28 87
28 42
28 65
28 54
28 70
28 92
28 79
28 40
28 77
28 31
28 76
28 47
28 68
28 30
28 86
28 34
28 43
28 45
28 38
28 67
28 59
28 91
28 58
28 41
28 35
28 50
28 37
28 53
28 72
28 61
28 48
28 88
28 75
28 63
29 73
29 80
29 32
29 59
29 71
29 78
29 65
29 52
29 77
29 88
29 46
29 89
29 53
29 82
29 74
29 31
29 76
29 70
29 33
29 85
29 84
29 55
29 44
29 36
29 90
29 58
29 66
29 63
29 39
29 69
29 47
29 92
29 41
29 61
29 40
29 67
29 81
29 45
29 68
29 56
29 57
29 49
29 83
29 38
29 48
29 87
29 62
29 79
29 43
29 34
29 35
29 72
29 30
29 50
29 60
29 93
29 37
29 64
29 91
29 54
30 43
30 62
30 65
30 38
30 92
30 74
30 37
30 82
30 46
30 84
30 67
30 54
30 53
30 31
30 63
30 48
30 85
30 49
30 52
30 66
30 41
30 70
30 56
30 72
30 42
30 39
30 89
30 58
30 64
30 81
30 87
30 69
30 57
30 88
30 78
30 68
30 36
30 55
30 71
30 34
30 86
30 45
30 61
30 90
30 80
30 93
30 32
30 91
30 75
30 50
30 79
30 59
30 40
30 44
30 77
31 62
31 85
31 69
31 87
31 66
31 35
31 55
31 82
31 38
31 67
31 74
31 46
31 51
31 45
31 90
31 58
31 44
31 49
31 68
31 83
31 75
31 73
31 84
31 72
31 39
31 79
31 52
31 32
31 60
31 92
31 34
31 81
31 80
31 37
31 65
31 78
31 93
31 59
31 47
31 50
31 43
31 42
31 76
31 64
31 91
31 48
31 33
31 61
31 57
31 41
31 71
31 40
31 56
31 86
32 91
32 69
32 47
32 51
32 56
32 74
32 86
32 41
32 64
32 92
32 72
32 43
32 44
32 53
32 85
32 54
32 42
32 39
32 87
32 49
32 73
32 52
32 38
32 35
32 68
32 65
32 36
32 33
32 66
32 83
32 34
32 48
32 60
32 59
32 58
32 89
32 46
32 90
32 77
32 84
32 80
32 50
32 67
32 61
32 71
32 82
32 79
32 76
32 78
32 37
32 55
32 63
32 40
32 57
32 93
32 70
32 88
32 62
32 45
32 81
33 39
33 67
33 91
33 41
33 74
33 69
33 83
33 77
33 38
33 46
33 57
33 84
33 79
33 44
33 45
33 43
33 51
33 66
33 49
33 36
33 76
33 58
33 87
33 78
33 86
33 54
33 93
33 48
33 85
33 60
33 47
33 81
33 55
33 88
33 63
33 62
33 92
33 34
33 42
33 52
33 75
33 90
33 72
33 35
33 59
33 53
33 82
33 40
33 89
33 61
33 73
33 64
33 50
33 68
33 65
33 71
34 54
34 87
34 92
34 74
34 91
34 72
34 36
34 52
34 68
34 57
34 84
34 49
34 41
34 65
34 58
34 80
34 82
34 44
34 83
34 35
34 55
34 61
34 71
34 76
34 70
34 77
34 85
34 40
34 67
34 93
34 47
34 78
34 79
34 39
34 50
34 51
34 64
34 62
34 75
34 53
34 46
34 60
34 45
34 63
34 90
34 42
34 66
34 86
34 88
34 69
34 37
34 43
34 38
34 59
34 73
34 89
34 56
34 48
35 40
35 84
35 77
35 45
35 57
35 36
35 50
35 74
35 62
35 67
35 69
35 60
35 86
35 64
35 71
35 91
35 90
35 61
35 44
35 47
35 89
35 37
35 63
35 52
35 76
35 65
35 78
35 53
35 70
35 55
35 58
35 87
35 72
35 51
35 41
35 81
35 80
35 79
35 73
35 48
35 46
35 38
35 85
35 56
35 75
35 43
35 66
35 92
35 59
35 93
36 44
36 87
36 60
36 73
36 48
36 68
36 55
36 67
36 45
36 88
36 91
36 41
36 79
36 86
36 64
36 46
36 52
36 57
36 71
36 38
36 62
36 92
36 39
36 65
36 47
36 93
36 84
36 81
36 59
36 50
36 42
36 69
36 80
36 37
36 56
36 76
36 58
36 51
36 61
36 75
36 49
36 40
36 83
36 54
36 72
36 70
36 78
36 53
36 77
36 66
36 85
36 89
37 84
37 44
37 49
37 82
37 71
37 54
37 77
37 87
37 72
37 41
37 85
37 81
37 52
37 68
37 92
37 65
37 67
37 58
37 88
37 42
37 90
37 55
37 61
37 57
37 38
37 83
37 70
37 56
37 73
37 50
37 66
37 40
37 45
37 39
37 89
37 43
37 91
37 76
37 59
37 79
37 69
37 48
37 60
37 47
37 86
37 93
37 80
37 53
37 64
37 63
37 74
37 78
37 51
38 48
38 62
38 47
38 89
38 84
38 55
38 69
38 71
38 70
38 60
38 68
38 83
38 78
38 92
38 58
38 77
38 52
38 79
38 51
38 85
38 43
38 54
38 65
38 93
38 41
38 88
38 49
38 63
38 61
38 72
38 44
38 57
38 40
38 53
38 80
38 42
38 46
38 67
38 73
38 74
38 56
38 86
38 76
38 50
38 39
38 82
38 66
38 45
39 68
39 42
39 78
39 53
39 74
39 73
39 41
39 44
39 79
39 93
39 92
39 67
39 91
39 54
39 63
39 71
39 80
39 52
39 61
39 64
39 66
39 59
39 85
39 81
39 47
39 77
39 46
39 58
39 86
39 83
39 88
39 62
39 70
39 55
39 60
39 57
39 51
39 76
39 87
39 56
39 72
39 48
39 69
39 43
39 90
39 82
39 50
39 84
39 49
40 78
40 55
40 87
40 82
40 75
40 86
40 52
40 60
40 59
40 91
40 67
40 76
40 44
40 70
40 83
40 47
40 58
40 51
40 63
40 50
40 48
40 90
40 85
40 93
40 89
40 73
40 56
40 45
40 46
40 53
40 49
40 57
40 81
40 54
40 72
40 77
40 79
40 71
40 66
40 62
40 68
40 84
40 41
40 64
40 43
40 88
40 65
40 92
40 61
40 69
41 92
41 78
41 82
41 53
41 87
41 66
41 72
41 79
41 46
41 86
41 67
41 44
41 85
41 73
41 51
41 70
41 62
41 88
41 56
41 42
41 93
41 47
41 48
41 52
41 77
41 45
41 84
41 71
41 76
41 65
41 91
41 75
41 54
41 50
41 59
41 61
41 64
41 68
41 90
41 80
41 69
41 43
41 60
41 55
41 58
42 69
42 70
42 56
42 60
42 81
42 80
42 89
42 66
42 50
42 67
42 90
42 43
42 63
42 73
42 48
42 49
42 71
42 62
42 58
42 65
42 54
42 88
42 83
42 86
42 51
42 76
42 75
42 45
42 52
42 92
42 68
42 72
42 77
42 74
42 82
42 78
42 53
42 84
42 55
42 91
42 47
42 85
42 44
42 64
42 59
43 87
43 91
43 59
43 49
43 90
43 80
43 54
43 66
43 55
43 76
43 70
43 65
43 89
43 93
43 57
43 69
43 63
43 61
43 71
43 60
43 67
43 79
43 83
43 47
43 73
43 62
43 50
43 58
43 52
43 82
43 68
43 77
43 86
43 51
43 88
43 72
43 75
43 92
43 56
43 53
43 85
43 78
43 84
43 81
43 46
43 48
44 71
44 92
44 53
44 59
44 55
44 76
44 64
44 47
44 50
44 69
44 63
44 74
44 83
44 45
44 87
44 89
44 81
44 82
44 65
44 54
44 72
44 78
44 57
44 79
44 60
44 70
44 49
44 93
44 75
44 48
44 62
44 58
44 51
44 90
44 52
44 88
44 66
44 91
44 85
44 67
44 68
44 73
44 61
44 77
44 84
44 80
44 56
44 46
45 84
45 63
45 75
45 59
45 55
45 78
45 46
45 82
45 66
45 61
45 86
45 69
45 85
45 91
45 52
45 56
45 90
45 57
45 65
45 67
45 73
45 53
45 89
45 62
45 88
45 93
45 60
45 70
45 47
45 64
45 83
45 68
45 54
45 72
45 87
45 77
45 81
45 76
45 92
45 51
45 48
45 80
45 79
46 63
46 82
46 47
46 88
46 72
46 89
46 91
46 83
46 66
46 79
46 50
46 74
46 92
46 61
46 60
46 75
46 76
46 87
46 54
46 70
46 93
46 71
46 48
46 84
46 59
46 90
46 65
46 58
46 68
46 64
46 55
46 53
46 69
46 80
46 77
46 85
46 86
46 57
46 62
46 51
46 81
46 67
46 49
46 56
46 73
46 52
46 78
47 56
47 79
47 86
47 74
47 91
47 51
47 67
47 49
47 69
47 70
47 57
47 89
47 63
47 66
47 72
47 81
47 80
47 76
47 50
47 87
47 58
47 52
47 54
47 83
47 59
47 84
47 60
47 92
47 68
47 93
47 85
47 78
47 75
47 62
47 48
47 71
47 64
47 55
47 90
47 77
47 82
47 53
47 73
47 88
48 79
48 61
48 72
48 56
48 60
48 50
48 52
48 82
48 77
48 54
48 53
48 80
48 73
48 59
48 62
48 84
48 57
48 55
48 88
48 92
48 58
48 67
48 90
48 83
48 51
48 70
48 85
48 49
48 74
48 86
48 66
48 89
48 65
48 93
48 87
48 91
48 64
48 69
48 75
48 63
49 58
49 69
49 87
49 73
49 92
49 50
49 55
49 54
49 61
49 79
49 86
49 76
49 60
49 91
49 52
49 84
49 74
49 71
49 63
49 64
49 51
49 77
49 88
49 82
49 66
49 80
49 59
49 72
49 90
49 81
49 65
49 85
49 68
49 83
49 93
49 89
49 78
49 70
49 57
49 53
49 75
50 57
50 60
50 78
50 67
50 73
50 79
50 85
50 93
50 53
50 65
50 81
50 66
50 75
50 76
50 61
50 88
50 69
50 64
50 80
50 83
50 92
50 72
50 56
50 58
50 86
50 89
50 74
50 59
50 63
50 77
50 82
50 55
50 70
50 90
50 51
50 52
50 84
50 87
50 54
51 63
51 67
51 80
51 77
51 53
51 93
51 60
51 72
51 73
51 82
51 71
51 61
51 62
51 76
51 86
51 70
51 56
51 52
51 66
51 85
51 81
51 75
51 84
51 78
51 58
51 91
51 79
51 83
51 92
51 87
51 65
51 68
51 69
51 59
51 55
52 58
52 79
52 72
52 76
52 68
52 59
52 80
52 73
52 93
52 90
52 74
52 88
52 65
52 82
52 85
52 89
52 81
52 75
52 86
52 62
52 53
52 92
52 83
52 61
52 70
52 64
52 57
52 69
52 84
52 78
52 63
52 77
52 56
52 91
52 67
52 87
53 57
53 74
53 64
53 67
53 82
53 68
53 75
53 78
53 55
53 56
53 85
53 92
53 76
53 80
53 83
53 86
53 58
53 88
53 87
53 54
53 69
53 59
53 65
53 84
53 71
53 72
53 93
53 70
53 91
53 61
53 62
53 73
53 77
53 89
53 60
53 66
53 79
53 90
54 85
54 88
54 58
54 87
54 59
54 73
54 90
54 86
54 83
54 75
54 82
54 66
54 91
54 55
54 72
54 67
54 63
54 65
54 74
54 76
54 71
54 64
54 61
54 68
54 80
54 93
54 79
54 89
54 77
54 78
54 92
54 60
55 91
55 69
55 80
55 67
55 92
55 61
55 81
55 62
55 64
55 90
55 63
55 56
55 93
55 82
55 84
55 60
55 76
55 68
55 70
55 86
55 88
55 58
55 83
55 79
55 71
55 57
55 75
55 65
55 77
55 78
55 87
55 59
55 89
55 72
55 85
55 73
56 66
56 60
56 61
56 71
56 59
56 65
56 84
56 93
56 87
56 86
56 92
56 64
56 82
56 73
56 75
56 79
56 70
56 74
56 83
56 91
56 57
56 63
56 89
56 90
56 58
56 67
56 72
56 81
56 62
56 69
56 80
56 78
56 76
56 88
57 78
57 83
57 71
57 61
57 58
57 76
57 73
57 74
57 79
57 81
57 90
57 84
57 59
57 85
57 93
57 65
57 87
57 64
57 86
57 69
57 62
57 88
57 82
57 72
57 80
57 68
57 77
57 63
57 92
57 60
57 89
58 71
58 59
58 73
58 60
58 88
58 90
58 92
58 83
58 86
58 79
58 75
58 89
58 68
58 80
58 91
58 69
58 65
58 63
58 81
58 67
58 77
58 84
58 64
58 78
58 85
58 74
58 62
58 87
58 70
59 72
59 73
59 64
59 91
59 71
59 63
59 74
59 92
59 79
59 61
59 76
59 77
59 60
59 65
59 69
59 80
59 68
59 81
59 85
59 86
59 89
59 67
59 70
59 66
59 90
59 62
59 83
60 63
60 88
60 86
60 74
60 82
60 70
60 85
60 75
60 77
60 64
60 71
60 69
60 84
60 76
60 61
60 92
60 81
60 68
60 72
60 79
60 83
60 93
60 78
60 89
60 90
60 87
60 65
60 66
60 62
60 80
60 73
61 79
61 62
61 92
61 73
61 76
61 88
61 93
61 77
61 91
61 65
61 72
61 89
61 63
61 80
61 81
61 75
61 64
61 66
61 86
61 67
61 87
61 68
61 84
61 90
61 70
61 83
61 85
61 74
62 92
62 86
62 65
62 63
62 93
62 64
62 89
62 70
62 75
62 88
62 67
62 83
62 68
62 74
62 78
62 79
62 91
62 87
62 66
62 76
62 84
62 69
62 85
62 81
62 82
62 80
62 77
62 72
62 73
62 90
63 90
63 75
63 92
63 69
63 89
63 76
63 86
63 80
63 83
63 87
63 85
63 77
63 67
63 81
63 78
63 93
63 73
63 91
63 79
63 65
63 72
63 88
63 71
63 84
63 70
63 66
63 64
64 72
64 88
64 79
64 83
64 85
64 70
64 65
64 68
64 89
64 82
64 73
64 75
64 87
64 74
64 90
64 84
64 76
64 93
64 91
64 66
64 86
64 92
64 80
64 78
64 81
64 77
64 67
65 88
65 89
65 87
65 80
65 84
65 93
65 83
65 70
65 75
65 66
65 85
65 91
65 81
65 68
65 67
65 74
65 69
65 79
65 90
65 71
65 77
65 73
65 76
65 92
65 72
65 78
65 86
66 88
66 67
66 73
66 68
66 87
66 71
66 86
66 83
66 84
66 82
66 69
66 78
66 72
66 77
66 92
66 80
66 76
66 81
66 90
66 85
66 74
66 91
66 75
66 79
66 93
66 70
67 75
67 76
67 73
67 71
67 92
67 91
67 93
67 80
67 82
67 81
67 90
67 87
67 85
67 86
67 78
67 83
67 89
67 70
67 74
68 72
68 85
68 80
68 79
68 86
68 93
68 92
68 91
68 75
68 88
68 84
68 77
68 69
68 83
68 78
68 71
68 76
68 87
68 81
68 74
68 90
68 89
68 73
69 81
69 83
69 82
69 70
69 93
69 76
69 71
69 72
69 73
69 91
69 89
69 78
69 90
69 85
69 75
69 77
69 88
69 86
69 79
69 87
70 78
70 88
70 73
70 91
70 75
70 89
70 85
70 72
70 87
70 71
70 92
70 74
70 93
70 83
70 81
70 84
70 76
70 80
70 82
70 86
71 78
71 93
71 85
71 88
71 83
71 84
71 87
71 72
71 89
71 82
71 74
71 90
71 80
71 73
71 81
71 76
71 86
71 77
71 75
71 79
71 92
72 77
72 84
72 79
72 89
72 86
72 88
72 83
72 92
72 80
72 76
72 73
72 75
72 93
72 85
72 74
72 78
72 87
72 91
72 81
73 78
73 79
73 84
73 91
73 88
73 82
73 83
73 87
73 89
73 76
73 74
73 90
73 75
73 85
73 80
73 93
73 77
73 86
74 87
74 77
74 92
74 79
74 85
74 82
74 84
74 75
74 90
74 89
74 78
74 76
74 86
75 89
75 77
75 85
75 87
75 82
75 80
75 81
75 83
75 76
75 78
75 86
75 79
75 92
75 90
75 84
76 92
76 85
76 83
76 89
76 78
76 86
76 84
76 90
76 81
76 87
76 79
76 80
76 77
76 93
77 88
77 84
77 79
77 86
77 93
77 82
77 90
77 81
77 80
77 83
77 85
77 92
77 89
77 87
77 91
78 87
78 82
78 89
78 85
78 79
78 91
78 86
78 88
78 81
78 92
78 83
78 90
78 93
79 82
79 90
79 80
79 88
79 87
79 91
79 85
79 84
79 83
79 86
79 93
79 81
80 81
80 89
80 91
80 93
80 87
80 85
80 92
80 82
80 90
80 83
80 88
81 89
81 86
81 93
81 87
81 83
81 90
81 91
81 85
81 88
81 92
82 86
82 92
82 89
82 85
82 93
82 84
82 83
82 91
83 88
83 92
83 84
83 87
83 91
83 93
83 89
83 86
83 85
83 90
84 86
84 88
84 92
84 90
84 91
84 87
84 89
84 93
85 93
85 87
85 90
85 92
85 88
85 91
86 93
86 87
86 92
86 91
86 89
86 90
87 93
87 88
87 92
87 89
87 91
87 90
88 89
88 90
88 93
88 91
88 92
89 91
89 90
89 92
89 93
90 92
90 93
90 91
91 92
91 93
92 93

Grafo 83:
Vertices: 98
Arestas:
0 1
0 18
0 6
0 40
0 68
0 73
0 90
0 7
0 45
0 30
0 10
0 43
0 52
0 31
0 14
0 85
0 91
0 11
0 58
0 48
0 49
0 72
0 97
0 38
0 70
0 12
0 22
1 89
1 95
1 6
1 90
1 50
1 93
1 42
1 16
1 60
1 57
1 47
1 49
1 70
1 30
1 97
1 23
1 78
1 5
1 88
1 64
1 32
1 8
1 41
1 28
1 12
1 72
1 76
1 86
1 29
1 68
1 33
2 34
2 16
2 23
2 25
2 55
2 40
2 62
2 39
2 37
2 93
2 77
2 42
2 22
2 3
2 47
2 56
2 74
2 4
2 31
2 41
2 10
2 36
2 32
2 73
2 7
3 73
3 68
3 71
3 29
3 79
3 28
3 20
3 72
3 25
3 82
3 41
3 59
3 92
3 37
3 70
3 69
3 55
3 6
3 36
3 65
3 83
3 13
3 95
3 60
3 46
3 75
3 23
3 17
3 44
3 31
3 33
3 77
4 72
4 21
4 53
4 9
4 38
4 47
4 91
4 59
4 23
4 31
4 43
4 62
4 60
4 57
4 51
4 94
4 61
4 93
4 85
4 54
4 81
4 55
4 80
4 29
4 45
4 89
5 57
5 43
5 68
5 66
5 93
5 61
5 19
5 38
5 41
5 74
5 31
5 89
5 32
5 13
5 11
5 76
5 69
5 72
5 75
5 48
5 58
5 15
5 49
5 33
5 54
5 12
5 94
6 27
6 10
6 44
6 85
6 94
6 43
6 62
6 53
6 41
6 47
6 91
6 77
6 81
6 64
6 29
6 18
6 48
6 72
6 20
6 50
6 22
6 59
6 71
6 24
6 55
6 69
6 73
6 23
7 84
7 11
7 12
7 76
7 62
7 41
7 8
7 79
7 86
7 55
7 16
7 80
7 51
7 10
7 95
7 89
7 66
7 28
7 50
7 69
7 72
7 82
7 44
7 9
7 47
7 24
7 17
7 33
7 30
7 68
7 94
7 20
8 79
8 38
8 78
8 82
8 73
8 66
8 60
8 9
8 58
8 96
8 68
8 88
8 48
8 17
8 42
8 74
8 12
8 92
8 54
8 70
9 97
9 71
9 32
9 73
9 79
9 15
9 12
9 81
9 43
9 31
9 48
9 60
9 46
9 16
9 64
9 25
9 18
9 88
9 86
9 89
9 28
9 29
9 55
9 36
9 51
9 33
9 93
9 85
10 87
10 93
10 16
10 26
10 47
10 45
10 11
10 67
10 66
10 52
10 48
10 65
10 30
10 41
10 57
10 77
10 83
10 33
10 72
10 86
10 46
10 61
10 60
10 80
10 49
10 35
10 90
10 20
10 97
11 38
11 56
11 34
11 35
11 73
11 15
11 88
11 44
11 94
11 83
11 65
11 33
11 80
11 32
11 64
11 90
11 89
11 76
11 23
11 82
11 77
11 48
11 68
11 81
11 30
11 72
11 18
11 60
11 41
11 42
12 78
12 80
12 55
12 18
12 15
12 81
12 13
12 61
12 66
12 74
12 20
12 93
12 36
12 44
12 35
12 95
12 29
12 67
12 91
12 59
12 22
12 48
12 24
12 97
12 69
12 54
12 60
13 93
13 52
13 91
13 58
13 51
13 40
13 88
13 36
13 48
13 20
13 54
13 31
13 43
13 27
13 68
13 21
13 24
13 33
13 26
13 39
13 19
13 22
13 85
13 87
13 90
13 55
13 29
14 44
14 39
14 69
14 38
14 17
14 25
14 71
14 57
14 41
14 26
14 51
14 67
14 54
14 47
14 70
14 61
14 80
14 27
14 31
14 96
14 37
14 84
14 48
14 52
14 42
14 76
14 21
14 45
15 97
15 62
15 35
15 90
15 24
15 82
15 51
15 41
15 20
15 33
15 71
15 87
15 42
15 63
15 64
15 18
15 86
15 52
15 45
15 66
15 47
15 40
15 68
16 31
16 21
16 88
16 61
16 45
16 90
16 20
16 66
16 17
16 60
16 37
16 91
16 71
16 78
16 28
16 81
16 52
16 97
16 39
16 51
16 47
16 41
16 35
16 56
16 26
16 33
17 72
17 37
17 69
17 48
17 62
17 52
17 33
17 22
17 42
17 76
17 45
17 36
17 82
17 91
17 29
17 30
17 81
17 80
17 73
17 77
17 74
17 39
17 26
17 50
17 41
17 87
18 68
18 77
18 20
18 83
18 61
18 47
18 40
18 95
18 74
18 23
18 80
18 19
18 91
18 58
18 55
18 51
18 31
18 64
18 44
18 39
18 28
18 36
18 88
18 27
18 35
18 96
18 67
18 56
18 76
18 65
18 34
19 73
19 21
19 50
19 76
19 29
19 68
19 48
19 53
19 94
19 33
19 55
19 89
19 83
19 72
19 65
19 20
19 23
20 67
20 68
20 91
20 42
20 82
20 80
20 33
20 89
20 30
20 95
20 74
20 65
20 81
20 25
20 83
20 50
20 70
20 44
20 45
20 55
20 87
20 47
20 92
20 60
20 36
20 41
21 51
21 78
21 47
21 44
21 92
21 97
21 87
21 48
21 33
21 31
21 70
21 93
21 84
21 74
21 54
21 91
21 69
21 38
21 39
21 89
21 60
21 57
21 86
22 61
22 69
22 25
22 71
22 91
22 88
22 47
22 76
22 86
22 77
22 64
22 29
22 72
22 68
22 46
22 85
22 80
22 31
22 44
22 52
22 62
22 38
22 84
23 49
23 84
23 62
23 48
23 77
23 70
23 41
23 44
23 34
23 31
23 51
23 90
23 27
23 42
